date;hour;value
09/12/2022;9;1
09/12/2022;10;1
09/12/2022;11;1
09/12/2022;12;1
09/12/2022;13;1
09/12/2022;14;1
09/12/2022;15;1
09/12/2022;16;1
09/12/2022;17;1
09/12/2022;18;1
09/12/2022;19;1
09/12/2022;20;1
09/12/2022;21;1
09/12/2022;22;1
09/12/2022;23;1
09/12/2022;24;1
10/12/2022;9;170
10/12/2022;10;366
10/12/2022;11;536
10/12/2022;12;533
10/12/2022;13;465
10/12/2022;14;400
10/12/2022;15;347
10/12/2022;16;349
10/12/2022;17;339
10/12/2022;18;315
10/12/2022;19;292
10/12/2022;20;215
10/12/2022;21;127
10/12/2022;22;72
10/12/2022;23;51
10/12/2022;24;16
11/12/2022;9;71
11/12/2022;10;179
11/12/2022;11;243
11/12/2022;12;288
11/12/2022;13;263
11/12/2022;14;190
11/12/2022;15;231
11/12/2022;16;179
11/12/2022;17;179
11/12/2022;18;204
11/12/2022;19;239
11/12/2022;20;179
11/12/2022;21;120
11/12/2022;22;94
11/12/2022;23;46
11/12/2022;24;31
12/12/2022;9;249
12/12/2022;10;632
12/12/2022;11;839
12/12/2022;12;694
12/12/2022;13;779
12/12/2022;14;625
12/12/2022;15;703
12/12/2022;16;689
12/12/2022;17;610
12/12/2022;18;718
12/12/2022;19;660
12/12/2022;20;537
12/12/2022;21;335
12/12/2022;22;143
12/12/2022;23;76
12/12/2022;24;15
13/12/2022;9;232
13/12/2022;10;605
13/12/2022;11;728
13/12/2022;12;832
13/12/2022;13;664
13/12/2022;14;595
13/12/2022;15;619
13/12/2022;16;609
13/12/2022;17;651
13/12/2022;18;664
13/12/2022;19;627
13/12/2022;20;466
13/12/2022;21;277
13/12/2022;22;151
13/12/2022;23;69
13/12/2022;24;22
14/12/2022;9;260
14/12/2022;10;538
14/12/2022;11;704
14/12/2022;12;765
14/12/2022;13;620
14/12/2022;14;712
14/12/2022;15;541
14/12/2022;16;667
14/12/2022;17;695
14/12/2022;18;704
14/12/2022;19;633
14/12/2022;20;377
14/12/2022;21;244
14/12/2022;22;124
14/12/2022;23;59
14/12/2022;24;21
15/12/2022;9;275
15/12/2022;10;658
15/12/2022;11;613
15/12/2022;12;711
15/12/2022;13;650
15/12/2022;14;538
15/12/2022;15;604
15/12/2022;16;549
15/12/2022;17;650
15/12/2022;18;640
15/12/2022;19;555
15/12/2022;20;423
15/12/2022;21;201
15/12/2022;22;159
15/12/2022;23;55
15/12/2022;24;25
16/12/2022;9;222
16/12/2022;10;548
16/12/2022;11;671
16/12/2022;12;592
16/12/2022;13;601
16/12/2022;14;513
16/12/2022;15;552
16/12/2022;16;497
16/12/2022;17;503
16/12/2022;18;553
16/12/2022;19;458
16/12/2022;20;370
16/12/2022;21;210
16/12/2022;22;118
16/12/2022;23;59
16/12/2022;24;22
17/12/2022;9;176
17/12/2022;10;463
17/12/2022;11;509
17/12/2022;12;503
17/12/2022;13;393
17/12/2022;14;382
17/12/2022;15;382
17/12/2022;16;318
17/12/2022;17;327
17/12/2022;18;315
17/12/2022;19;329
17/12/2022;20;235
17/12/2022;21;148
17/12/2022;22;65
17/12/2022;23;30
17/12/2022;24;24
18/12/2022;9;70
18/12/2022;10;167
18/12/2022;11;241
18/12/2022;12;244
18/12/2022;13;228
18/12/2022;14;185
18/12/2022;15;150
18/12/2022;16;169
18/12/2022;17;162
18/12/2022;18;158
18/12/2022;19;130
18/12/2022;20;116
18/12/2022;21;114
18/12/2022;22;73
18/12/2022;23;39
18/12/2022;24;13
19/12/2022;9;267
19/12/2022;10;617
19/12/2022;11;683
19/12/2022;12;759
19/12/2022;13;679
19/12/2022;14;587
19/12/2022;15;565
19/12/2022;16;479
19/12/2022;17;601
19/12/2022;18;659
19/12/2022;19;615
19/12/2022;20;407
19/12/2022;21;245
19/12/2022;22;161
19/12/2022;23;60
19/12/2022;24;21
20/12/2022;9;237
20/12/2022;10;565
20/12/2022;11;676
20/12/2022;12;630
20/12/2022;13;457
20/12/2022;14;601
20/12/2022;15;527
20/12/2022;16;547
20/12/2022;17;448
20/12/2022;18;614
20/12/2022;19;532
20/12/2022;20;387
20/12/2022;21;260
20/12/2022;22;145
20/12/2022;23;95
20/12/2022;24;27
21/12/2022;9;260
21/12/2022;10;582
21/12/2022;11;671
21/12/2022;12;694
21/12/2022;13;588
21/12/2022;14;618
21/12/2022;15;543
21/12/2022;16;533
21/12/2022;17;544
21/12/2022;18;466
21/12/2022;19;476
21/12/2022;20;383
21/12/2022;21;228
21/12/2022;22;124
21/12/2022;23;41
21/12/2022;24;18
22/12/2022;9;254
22/12/2022;10;457
22/12/2022;11;671
22/12/2022;12;633
22/12/2022;13;581
22/12/2022;14;490
22/12/2022;15;520
22/12/2022;16;546
22/12/2022;17;537
22/12/2022;18;535
22/12/2022;19;466
22/12/2022;20;325
22/12/2022;21;276
22/12/2022;22;174
22/12/2022;23;72
22/12/2022;24;25
23/12/2022;9;248
23/12/2022;10;505
23/12/2022;11;554
23/12/2022;12;606
23/12/2022;13;512
23/12/2022;14;461
23/12/2022;15;456
23/12/2022;16;375
23/12/2022;17;424
23/12/2022;18;407
23/12/2022;19;375
23/12/2022;20;417
23/12/2022;21;241
23/12/2022;22;179
23/12/2022;23;110
23/12/2022;24;52
24/12/2022;9;150
24/12/2022;10;334
24/12/2022;11;350
24/12/2022;12;287
24/12/2022;13;301
24/12/2022;14;235
24/12/2022;15;202
24/12/2022;16;210
24/12/2022;17;157
24/12/2022;18;171
24/12/2022;19;143
24/12/2022;20;100
24/12/2022;21;37
24/12/2022;22;24
24/12/2022;23;11
24/12/2022;24;13
25/12/2022;9;27
25/12/2022;10;72
25/12/2022;11;106
25/12/2022;12;92
25/12/2022;13;76
25/12/2022;14;58
25/12/2022;15;43
25/12/2022;16;72
25/12/2022;17;51
25/12/2022;18;60
25/12/2022;19;94
25/12/2022;20;72
25/12/2022;21;64
25/12/2022;22;55
25/12/2022;23;25
25/12/2022;24;14
26/12/2022;9;74
26/12/2022;10;136
26/12/2022;11;254
26/12/2022;12;291
26/12/2022;13;213
26/12/2022;14;139
26/12/2022;15;140
26/12/2022;16;133
26/12/2022;17;158
26/12/2022;18;141
26/12/2022;19;160
26/12/2022;20;129
26/12/2022;21;96
26/12/2022;22;64
26/12/2022;23;36
26/12/2022;24;12
27/12/2022;9;240
27/12/2022;10;684
27/12/2022;11;843
27/12/2022;12;991
27/12/2022;13;961
27/12/2022;14;808
27/12/2022;15;740
27/12/2022;16;567
27/12/2022;17;701
27/12/2022;18;693
27/12/2022;19;601
27/12/2022;20;432
27/12/2022;21;228
27/12/2022;22;149
27/12/2022;23;73
27/12/2022;24;33
28/12/2022;9;188
28/12/2022;10;635
28/12/2022;11;803
28/12/2022;12;820
28/12/2022;13;814
28/12/2022;14;636
28/12/2022;15;629
28/12/2022;16;606
28/12/2022;17;507
28/12/2022;18;641
28/12/2022;19;630
28/12/2022;20;426
28/12/2022;21;232
28/12/2022;22;104
28/12/2022;23;56
28/12/2022;24;26
29/12/2022;9;209
29/12/2022;10;544
29/12/2022;11;703
29/12/2022;12;795
29/12/2022;13;634
29/12/2022;14;636
29/12/2022;15;588
29/12/2022;16;607
29/12/2022;17;656
29/12/2022;18;582
29/12/2022;19;1.124
29/12/2022;20;703
29/12/2022;21;367
29/12/2022;22;130
29/12/2022;23;49
29/12/2022;24;20
30/12/2022;9;150
30/12/2022;10;503
30/12/2022;11;705
30/12/2022;12;669
30/12/2022;13;583
30/12/2022;14;453
30/12/2022;15;405
30/12/2022;16;467
30/12/2022;17;544
30/12/2022;18;463
30/12/2022;19;382
30/12/2022;20;241
30/12/2022;21;168
30/12/2022;22;97
30/12/2022;23;44
30/12/2022;24;16
31/12/2022;9;104
31/12/2022;10;241
31/12/2022;11;407
31/12/2022;12;425
31/12/2022;13;421
31/12/2022;14;231
31/12/2022;15;231
31/12/2022;16;170
31/12/2022;17;166
31/12/2022;18;174
31/12/2022;19;122
31/12/2022;20;83
31/12/2022;21;36
31/12/2022;22;23
31/12/2022;23;14
31/12/2022;24;11
01/01/2023;9;15
01/01/2023;10;64
01/01/2023;11;83
01/01/2023;12;121
01/01/2023;13;120
01/01/2023;14;112
01/01/2023;15;89
01/01/2023;16;99
01/01/2023;17;86
01/01/2023;18;98
01/01/2023;19;97
01/01/2023;20;105
01/01/2023;21;90
01/01/2023;22;44
01/01/2023;23;43
01/01/2023;24;23
02/01/2023;9;132
02/01/2023;10;454
02/01/2023;11;677
02/01/2023;12;808
02/01/2023;13;641
02/01/2023;14;523
02/01/2023;15;593
02/01/2023;16;537
02/01/2023;17;711
02/01/2023;18;545
02/01/2023;19;520
02/01/2023;20;390
02/01/2023;21;229
02/01/2023;22;112
02/01/2023;23;69
02/01/2023;24;27
03/01/2023;9;166
03/01/2023;10;465
03/01/2023;11;665
03/01/2023;12;695
03/01/2023;13;635
03/01/2023;14;488
03/01/2023;15;561
03/01/2023;16;516
03/01/2023;17;675
03/01/2023;18;620
03/01/2023;19;557
03/01/2023;20;394
03/01/2023;21;201
03/01/2023;22;119
03/01/2023;23;49
03/01/2023;24;24
04/01/2023;9;173
04/01/2023;10;575
04/01/2023;11;772
04/01/2023;12;847
04/01/2023;13;780
04/01/2023;14;699
04/01/2023;15;678
04/01/2023;16;651
04/01/2023;17;720
04/01/2023;18;767
04/01/2023;19;662
04/01/2023;20;472
04/01/2023;21;213
04/01/2023;22;182
04/01/2023;23;85
04/01/2023;24;26
05/01/2023;9;161
05/01/2023;10;475
05/01/2023;11;651
05/01/2023;12;603
05/01/2023;13;669
05/01/2023;14;432
05/01/2023;15;488
05/01/2023;16;526
05/01/2023;17;410
05/01/2023;18;498
05/01/2023;19;480
05/01/2023;20;332
05/01/2023;21;181
05/01/2023;22;116
05/01/2023;23;68
05/01/2023;24;19
06/01/2023;9;70
06/01/2023;10;205
06/01/2023;11;290
06/01/2023;12;340
06/01/2023;13;209
06/01/2023;14;199
06/01/2023;15;229
06/01/2023;16;196
06/01/2023;17;229
06/01/2023;18;187
06/01/2023;19;197
06/01/2023;20;141
06/01/2023;21;82
06/01/2023;22;83
06/01/2023;23;37
06/01/2023;24;33
07/01/2023;9;107
07/01/2023;10;326
07/01/2023;11;465
07/01/2023;12;466
07/01/2023;13;415
07/01/2023;14;319
07/01/2023;15;344
07/01/2023;16;286
07/01/2023;17;314
07/01/2023;18;311
07/01/2023;19;300
07/01/2023;20;228
07/01/2023;21;134
07/01/2023;22;77
07/01/2023;23;53
07/01/2023;24;11
08/01/2023;9;45
08/01/2023;10;149
08/01/2023;11;210
08/01/2023;12;234
08/01/2023;13;244
08/01/2023;14;221
08/01/2023;15;173
08/01/2023;16;190
08/01/2023;17;187
08/01/2023;18;225
08/01/2023;19;209
08/01/2023;20;160
08/01/2023;21;139
08/01/2023;22;92
08/01/2023;23;45
08/01/2023;24;16
09/01/2023;9;183
09/01/2023;10;613
09/01/2023;11;855
09/01/2023;12;753
09/01/2023;13;783
09/01/2023;14;596
09/01/2023;15;640
09/01/2023;16;708
09/01/2023;17;586
09/01/2023;18;747
09/01/2023;19;784
09/01/2023;20;512
09/01/2023;21;339
09/01/2023;22;133
09/01/2023;23;55
09/01/2023;24;14
10/01/2023;9;215
10/01/2023;10;560
10/01/2023;11;800
10/01/2023;12;732
10/01/2023;13;589
10/01/2023;14;602
10/01/2023;15;620
10/01/2023;16;652
10/01/2023;17;695
10/01/2023;18;631
10/01/2023;19;683
10/01/2023;20;563
10/01/2023;21;340
10/01/2023;22;147
10/01/2023;23;38
10/01/2023;24;18
11/01/2023;9;185
11/01/2023;10;538
11/01/2023;11;723
11/01/2023;12;772
11/01/2023;13;659
11/01/2023;14;498
11/01/2023;15;597
11/01/2023;16;607
11/01/2023;17;712
11/01/2023;18;681
11/01/2023;19;590
11/01/2023;20;516
11/01/2023;21;315
11/01/2023;22;166
11/01/2023;23;68
11/01/2023;24;26
12/01/2023;9;218
12/01/2023;10;583
12/01/2023;11;675
12/01/2023;12;775
12/01/2023;13;650
12/01/2023;14;604
12/01/2023;15;556
12/01/2023;16;550
12/01/2023;17;647
12/01/2023;18;653
12/01/2023;19;575
12/01/2023;20;434
12/01/2023;21;248
12/01/2023;22;132
12/01/2023;23;49
12/01/2023;24;16
13/01/2023;9;154
13/01/2023;10;570
13/01/2023;11;657
13/01/2023;12;600
13/01/2023;13;635
13/01/2023;14;546
13/01/2023;15;619
13/01/2023;16;590
13/01/2023;17;517
13/01/2023;18;630
13/01/2023;19;603
13/01/2023;20;407
13/01/2023;21;191
13/01/2023;22;107
13/01/2023;23;6
13/01/2023;24;1
14/01/2023;9;20
14/01/2023;10;341
14/01/2023;11;441
14/01/2023;12;433
14/01/2023;13;310
14/01/2023;14;319
14/01/2023;15;379
14/01/2023;16;296
14/01/2023;17;330
14/01/2023;18;287
14/01/2023;19;328
14/01/2023;20;240
14/01/2023;21;126
14/01/2023;22;91
14/01/2023;23;27
14/01/2023;24;9
15/01/2023;9;36
15/01/2023;10;141
15/01/2023;11;195
15/01/2023;12;281
15/01/2023;13;238
15/01/2023;14;156
15/01/2023;15;169
15/01/2023;16;182
15/01/2023;17;211
15/01/2023;18;199
15/01/2023;19;163
15/01/2023;20;164
15/01/2023;21;111
15/01/2023;22;100
15/01/2023;23;43
15/01/2023;24;14
16/01/2023;9;213
16/01/2023;10;541
16/01/2023;11;739
16/01/2023;12;820
16/01/2023;13;747
16/01/2023;14;632
16/01/2023;15;588
16/01/2023;16;636
16/01/2023;17;1.057
16/01/2023;18;1.293
16/01/2023;19;1.202
16/01/2023;20;960
16/01/2023;21;658
16/01/2023;22;183
16/01/2023;23;64
16/01/2023;24;16
17/01/2023;9;232
17/01/2023;10;1.037
17/01/2023;11;1.451
17/01/2023;12;1.151
17/01/2023;13;702
17/01/2023;14;632
17/01/2023;15;563
17/01/2023;16;610
17/01/2023;17;586
17/01/2023;18;772
17/01/2023;19;660
17/01/2023;20;463
17/01/2023;21;281
17/01/2023;22;126
17/01/2023;23;64
17/01/2023;24;28
18/01/2023;9;317
18/01/2023;10;668
18/01/2023;11;742
18/01/2023;12;773
18/01/2023;13;661
18/01/2023;14;711
18/01/2023;15;625
18/01/2023;16;556
18/01/2023;17;603
18/01/2023;18;563
18/01/2023;19;624
18/01/2023;20;438
18/01/2023;21;237
18/01/2023;22;129
18/01/2023;23;71
18/01/2023;24;57
19/01/2023;9;195
19/01/2023;10;560
19/01/2023;11;722
19/01/2023;12;686
19/01/2023;13;662
19/01/2023;14;538
19/01/2023;15;532
19/01/2023;16;551
19/01/2023;17;621
19/01/2023;18;569
19/01/2023;19;519
19/01/2023;20;432
19/01/2023;21;257
19/01/2023;22;114
19/01/2023;23;47
19/01/2023;24;23
20/01/2023;9;194
20/01/2023;10;492
20/01/2023;11;599
20/01/2023;12;693
20/01/2023;13;581
20/01/2023;14;510
20/01/2023;15;468
20/01/2023;16;498
20/01/2023;17;465
20/01/2023;18;611
20/01/2023;19;478
20/01/2023;20;367
20/01/2023;21;182
20/01/2023;22;114
20/01/2023;23;44
20/01/2023;24;21
21/01/2023;9;133
21/01/2023;10;394
21/01/2023;11;474
21/01/2023;12;465
21/01/2023;13;405
21/01/2023;14;343
21/01/2023;15;363
21/01/2023;16;347
21/01/2023;17;288
21/01/2023;18;333
21/01/2023;19;295
21/01/2023;20;235
21/01/2023;21;115
21/01/2023;22;57
21/01/2023;23;43
21/01/2023;24;6
22/01/2023;9;45
22/01/2023;10;156
22/01/2023;11;234
22/01/2023;12;228
22/01/2023;13;205
22/01/2023;14;220
22/01/2023;15;186
22/01/2023;16;165
22/01/2023;17;193
22/01/2023;18;143
22/01/2023;19;185
22/01/2023;20;143
22/01/2023;21;132
22/01/2023;22;69
22/01/2023;23;27
22/01/2023;24;9
23/01/2023;9;175
23/01/2023;10;610
23/01/2023;11;745
23/01/2023;12;770
23/01/2023;13;793
23/01/2023;14;531
23/01/2023;15;592
23/01/2023;16;612
23/01/2023;17;648
23/01/2023;18;665
23/01/2023;19;586
23/01/2023;20;504
23/01/2023;21;270
23/01/2023;22;133
23/01/2023;23;56
23/01/2023;24;13
24/01/2023;9;210
24/01/2023;10;520
24/01/2023;11;668
24/01/2023;12;726
24/01/2023;13;645
24/01/2023;14;519
24/01/2023;15;487
24/01/2023;16;539
24/01/2023;17;555
24/01/2023;18;616
24/01/2023;19;594
24/01/2023;20;416
24/01/2023;21;237
24/01/2023;22;145
24/01/2023;23;64
24/01/2023;24;28
25/01/2023;9;214
25/01/2023;10;727
25/01/2023;11;812
25/01/2023;12;877
25/01/2023;13;799
25/01/2023;14;712
25/01/2023;15;684
25/01/2023;16;636
25/01/2023;17;614
25/01/2023;18;741
25/01/2023;19;747
25/01/2023;20;548
25/01/2023;21;369
25/01/2023;22;150
25/01/2023;23;72
25/01/2023;24;23
26/01/2023;9;245
26/01/2023;10;684
26/01/2023;11;826
26/01/2023;12;864
26/01/2023;13;658
26/01/2023;14;620
26/01/2023;15;599
26/01/2023;16;556
26/01/2023;17;667
26/01/2023;18;569
26/01/2023;19;622
26/01/2023;20;442
26/01/2023;21;269
26/01/2023;22;169
26/01/2023;23;73
26/01/2023;24;39
27/01/2023;9;238
27/01/2023;10;551
27/01/2023;11;706
27/01/2023;12;723
27/01/2023;13;616
27/01/2023;14;449
27/01/2023;15;512
27/01/2023;16;593
27/01/2023;17;563
27/01/2023;18;590
27/01/2023;19;453
27/01/2023;20;381
27/01/2023;21;233
27/01/2023;22;94
27/01/2023;23;39
27/01/2023;24;14
28/01/2023;9;121
28/01/2023;10;331
28/01/2023;11;492
28/01/2023;12;518
28/01/2023;13;473
28/01/2023;14;381
28/01/2023;15;378
28/01/2023;16;339
28/01/2023;17;349
28/01/2023;18;388
28/01/2023;19;297
28/01/2023;20;188
28/01/2023;21;148
28/01/2023;22;71
28/01/2023;23;36
28/01/2023;24;8
29/01/2023;9;37
29/01/2023;10;175
29/01/2023;11;226
29/01/2023;12;218
29/01/2023;13;206
29/01/2023;14;170
29/01/2023;15;150
29/01/2023;16;192
29/01/2023;17;165
29/01/2023;18;174
29/01/2023;19;185
29/01/2023;20;136
29/01/2023;21;126
29/01/2023;22;73
29/01/2023;23;37
29/01/2023;24;11
30/01/2023;9;104
30/01/2023;10;570
30/01/2023;11;691
30/01/2023;12;726
30/01/2023;13;546
30/01/2023;14;567
30/01/2023;15;576
30/01/2023;16;613
30/01/2023;17;633
30/01/2023;18;580
30/01/2023;19;656
30/01/2023;20;571
30/01/2023;21;236
30/01/2023;22;140
30/01/2023;23;57
30/01/2023;24;21
31/01/2023;9;217
31/01/2023;10;891
31/01/2023;11;1.286
31/01/2023;12;1.193
31/01/2023;13;729
31/01/2023;14;470
31/01/2023;15;541
31/01/2023;16;511
31/01/2023;17;542
31/01/2023;18;561
31/01/2023;19;506
31/01/2023;20;403
31/01/2023;21;246
31/01/2023;22;140
31/01/2023;23;43
31/01/2023;24;21
01/02/2023;9;281
01/02/2023;10;502
01/02/2023;11;711
01/02/2023;12;681
01/02/2023;13;623
01/02/2023;14;543
01/02/2023;15;470
01/02/2023;16;507
01/02/2023;17;549
01/02/2023;18;549
01/02/2023;19;534
01/02/2023;20;397
01/02/2023;21;268
01/02/2023;22;148
01/02/2023;23;43
01/02/2023;24;18
02/02/2023;9;222
02/02/2023;10;617
02/02/2023;11;596
02/02/2023;12;620
02/02/2023;13;594
02/02/2023;14;493
02/02/2023;15;532
02/02/2023;16;549
02/02/2023;17;504
02/02/2023;18;642
02/02/2023;19;598
02/02/2023;20;455
02/02/2023;21;274
02/02/2023;22;100
02/02/2023;23;60
02/02/2023;24;10
03/02/2023;9;210
03/02/2023;10;617
03/02/2023;11;749
03/02/2023;12;716
03/02/2023;13;566
03/02/2023;14;542
03/02/2023;15;537
03/02/2023;16;536
03/02/2023;17;529
03/02/2023;18;464
03/02/2023;19;466
03/02/2023;20;384
03/02/2023;21;227
03/02/2023;22;111
03/02/2023;23;37
03/02/2023;24;15
04/02/2023;9;97
04/02/2023;10;412
04/02/2023;11;513
04/02/2023;12;531
04/02/2023;13;492
04/02/2023;14;320
04/02/2023;15;348
04/02/2023;16;338
04/02/2023;17;310
04/02/2023;18;339
04/02/2023;19;268
04/02/2023;20;230
04/02/2023;21;123
04/02/2023;22;71
04/02/2023;23;41
04/02/2023;24;13
05/02/2023;9;72
05/02/2023;10;152
05/02/2023;11;199
05/02/2023;12;226
05/02/2023;13;242
05/02/2023;14;191
05/02/2023;15;171
05/02/2023;16;195
05/02/2023;17;179
05/02/2023;18;189
05/02/2023;19;182
05/02/2023;20;107
05/02/2023;21;104
05/02/2023;22;85
05/02/2023;23;29
05/02/2023;24;6
06/02/2023;9;179
06/02/2023;10;531
06/02/2023;11;658
06/02/2023;12;715
06/02/2023;13;669
06/02/2023;14;570
06/02/2023;15;516
06/02/2023;16;504
06/02/2023;17;585
06/02/2023;18;638
06/02/2023;19;553
06/02/2023;20;392
06/02/2023;21;221
06/02/2023;22;113
06/02/2023;23;56
06/02/2023;24;13
07/02/2023;9;191
07/02/2023;10;580
07/02/2023;11;930
07/02/2023;12;1.024
07/02/2023;13;584
07/02/2023;14;489
07/02/2023;15;545
07/02/2023;16;591
07/02/2023;17;654
07/02/2023;18;626
07/02/2023;19;702
07/02/2023;20;492
07/02/2023;21;258
07/02/2023;22;115
07/02/2023;23;51
07/02/2023;24;13
08/02/2023;9;152
08/02/2023;10;594
08/02/2023;11;832
08/02/2023;12;792
08/02/2023;13;670
08/02/2023;14;503
08/02/2023;15;623
08/02/2023;16;690
08/02/2023;17;688
08/02/2023;18;784
08/02/2023;19;663
08/02/2023;20;470
08/02/2023;21;305
08/02/2023;22;121
08/02/2023;23;45
08/02/2023;24;13
09/02/2023;9;193
09/02/2023;10;555
09/02/2023;11;856
09/02/2023;12;865
09/02/2023;13;713
09/02/2023;14;579
09/02/2023;15;578
09/02/2023;16;691
09/02/2023;17;784
09/02/2023;18;775
09/02/2023;19;677
09/02/2023;20;437
09/02/2023;21;317
09/02/2023;22;141
09/02/2023;23;55
09/02/2023;24;17
10/02/2023;9;188
10/02/2023;10;585
10/02/2023;11;597
10/02/2023;12;759
10/02/2023;13;653
10/02/2023;14;596
10/02/2023;15;623
10/02/2023;16;549
10/02/2023;17;668
10/02/2023;18;700
10/02/2023;19;636
10/02/2023;20;436
10/02/2023;21;198
10/02/2023;22;99
10/02/2023;23;44
10/02/2023;24;16
11/02/2023;9;98
11/02/2023;10;424
11/02/2023;11;551
11/02/2023;12;551
11/02/2023;13;440
11/02/2023;14;383
11/02/2023;15;349
11/02/2023;16;372
11/02/2023;17;362
11/02/2023;18;330
11/02/2023;19;291
11/02/2023;20;210
11/02/2023;21;128
11/02/2023;22;48
11/02/2023;23;25
11/02/2023;24;13
12/02/2023;9;46
12/02/2023;10;171
12/02/2023;11;216
12/02/2023;12;229
12/02/2023;13;176
12/02/2023;14;115
12/02/2023;15;174
12/02/2023;16;146
12/02/2023;17;159
12/02/2023;18;144
12/02/2023;19;146
12/02/2023;20;172
12/02/2023;21;100
12/02/2023;22;82
12/02/2023;23;42
12/02/2023;24;4
13/02/2023;9;215
13/02/2023;10;494
13/02/2023;11;696
13/02/2023;12;782
13/02/2023;13;688
13/02/2023;14;641
13/02/2023;15;639
13/02/2023;16;627
13/02/2023;17;765
13/02/2023;18;803
13/02/2023;19;728
13/02/2023;20;501
13/02/2023;21;316
13/02/2023;22;130
13/02/2023;23;60
13/02/2023;24;13
14/02/2023;9;214
14/02/2023;10;615
14/02/2023;11;708
14/02/2023;12;754
14/02/2023;13;662
14/02/2023;14;579
14/02/2023;15;586
14/02/2023;16;566
14/02/2023;17;626
14/02/2023;18;626
14/02/2023;19;612
14/02/2023;20;419
14/02/2023;21;202
14/02/2023;22;114
14/02/2023;23;55
14/02/2023;24;11
15/02/2023;9;168
15/02/2023;10;595
15/02/2023;11;722
15/02/2023;12;590
15/02/2023;13;568
15/02/2023;14;549
15/02/2023;15;561
15/02/2023;16;553
15/02/2023;17;558
15/02/2023;18;512
15/02/2023;19;574
15/02/2023;20;594
15/02/2023;21;332
15/02/2023;22;139
15/02/2023;23;52
15/02/2023;24;24
16/02/2023;9;186
16/02/2023;10;612
16/02/2023;11;789
16/02/2023;12;745
16/02/2023;13;655
16/02/2023;14;524
16/02/2023;15;595
16/02/2023;16;599
16/02/2023;17;589
16/02/2023;18;696
16/02/2023;19;601
16/02/2023;20;466
16/02/2023;21;271
16/02/2023;22;142
16/02/2023;23;65
16/02/2023;24;10
17/02/2023;9;230
17/02/2023;10;533
17/02/2023;11;720
17/02/2023;12;624
17/02/2023;13;623
17/02/2023;14;548
17/02/2023;15;531
17/02/2023;16;601
17/02/2023;17;589
17/02/2023;18;629
17/02/2023;19;532
17/02/2023;20;303
17/02/2023;21;237
17/02/2023;22;96
17/02/2023;23;32
17/02/2023;24;8
18/02/2023;9;124
18/02/2023;10;436
18/02/2023;11;550
18/02/2023;12;572
18/02/2023;13;512
18/02/2023;14;376
18/02/2023;15;370
18/02/2023;16;322
18/02/2023;17;365
18/02/2023;18;349
18/02/2023;19;380
18/02/2023;20;207
18/02/2023;21;103
18/02/2023;22;52
18/02/2023;23;26
18/02/2023;24;13
19/02/2023;9;57
19/02/2023;10;167
19/02/2023;11;241
19/02/2023;12;228
19/02/2023;13;224
19/02/2023;14;151
19/02/2023;15;169
19/02/2023;16;171
19/02/2023;17;170
19/02/2023;18;167
19/02/2023;19;195
19/02/2023;20;162
19/02/2023;21;113
19/02/2023;22;58
19/02/2023;23;36
19/02/2023;24;18
20/02/2023;9;163
20/02/2023;10;581
20/02/2023;11;746
20/02/2023;12;855
20/02/2023;13;692
20/02/2023;14;419
20/02/2023;15;455
20/02/2023;16;566
20/02/2023;17;682
20/02/2023;18;747
20/02/2023;19;548
20/02/2023;20;524
20/02/2023;21;321
20/02/2023;22;119
20/02/2023;23;52
20/02/2023;24;12
21/02/2023;9;225
21/02/2023;10;593
21/02/2023;11;727
21/02/2023;12;724
21/02/2023;13;630
21/02/2023;14;574
21/02/2023;15;484
21/02/2023;16;567
21/02/2023;17;620
21/02/2023;18;615
21/02/2023;19;616
21/02/2023;20;361
21/02/2023;21;242
21/02/2023;22;119
21/02/2023;23;51
21/02/2023;24;14
22/02/2023;9;111
22/02/2023;10;584
22/02/2023;11;716
22/02/2023;12;757
22/02/2023;13;694
22/02/2023;14;551
22/02/2023;15;633
22/02/2023;16;499
22/02/2023;17;634
22/02/2023;18;723
22/02/2023;19;634
22/02/2023;20;491
22/02/2023;21;287
22/02/2023;22;186
22/02/2023;23;93
22/02/2023;24;12
23/02/2023;9;263
23/02/2023;10;589
23/02/2023;11;785
23/02/2023;12;607
23/02/2023;13;610
23/02/2023;14;614
23/02/2023;15;611
23/02/2023;16;602
23/02/2023;17;477
23/02/2023;18;630
23/02/2023;19;608
23/02/2023;20;420
23/02/2023;21;274
23/02/2023;22;124
23/02/2023;23;64
23/02/2023;24;22
24/02/2023;9;174
24/02/2023;10;522
24/02/2023;11;706
24/02/2023;12;695
24/02/2023;13;613
24/02/2023;14;478
24/02/2023;15;512
24/02/2023;16;539
24/02/2023;17;568
24/02/2023;18;516
24/02/2023;19;460
24/02/2023;20;381
24/02/2023;21;239
24/02/2023;22;92
24/02/2023;23;36
24/02/2023;24;20
25/02/2023;9;155
25/02/2023;10;495
25/02/2023;11;667
25/02/2023;12;736
25/02/2023;13;591
25/02/2023;14;432
25/02/2023;15;391
25/02/2023;16;420
25/02/2023;17;408
25/02/2023;18;409
25/02/2023;19;327
25/02/2023;20;259
25/02/2023;21;159
25/02/2023;22;70
25/02/2023;23;41
25/02/2023;24;14
26/02/2023;9;55
26/02/2023;10;232
26/02/2023;11;298
26/02/2023;12;345
26/02/2023;13;295
26/02/2023;14;223
