date;hour;value
17/10/2021;15;197
17/10/2021;16;163
17/10/2021;17;163
17/10/2021;18;238
17/10/2021;19;190
17/10/2021;20;204
17/10/2021;21;182
17/10/2021;22;158
17/10/2021;23;50
17/10/2021;24;13
18/10/2021;9;302
18/10/2021;10;792
18/10/2021;11;1.009
18/10/2021;12;1.074
18/10/2021;13;1.015
18/10/2021;14;765
18/10/2021;15;798
18/10/2021;16;824
18/10/2021;17;907
18/10/2021;18;845
18/10/2021;19;837
18/10/2021;20;551
18/10/2021;21;402
18/10/2021;22;212
18/10/2021;23;90
18/10/2021;24;25
19/10/2021;9;263
19/10/2021;10;888
19/10/2021;11;844
19/10/2021;12;980
19/10/2021;13;898
19/10/2021;14;735
19/10/2021;15;799
19/10/2021;16;726
19/10/2021;17;774
19/10/2021;18;795
19/10/2021;19;782
19/10/2021;20;607
19/10/2021;21;296
19/10/2021;22;172
19/10/2021;23;85
19/10/2021;24;24
20/10/2021;9;333
20/10/2021;10;799
20/10/2021;11;926
20/10/2021;12;903
20/10/2021;13;809
20/10/2021;14;669
20/10/2021;15;702
20/10/2021;16;790
20/10/2021;17;875
20/10/2021;18;770
20/10/2021;19;739
20/10/2021;20;582
20/10/2021;21;371
20/10/2021;22;192
20/10/2021;23;95
20/10/2021;24;35
21/10/2021;9;257
21/10/2021;10;786
21/10/2021;11;1.028
21/10/2021;12;996
21/10/2021;13;846
21/10/2021;14;616
21/10/2021;15;728
21/10/2021;16;793
21/10/2021;17;741
21/10/2021;18;763
21/10/2021;19;648
21/10/2021;20;544
21/10/2021;21;344
21/10/2021;22;201
21/10/2021;23;130
21/10/2021;24;60
22/10/2021;9;296
22/10/2021;10;668
22/10/2021;11;925
22/10/2021;12;869
22/10/2021;13;845
22/10/2021;14;652
22/10/2021;15;630
22/10/2021;16;744
22/10/2021;17;702
22/10/2021;18;763
22/10/2021;19;794
22/10/2021;20;480
22/10/2021;21;306
22/10/2021;22;156
22/10/2021;23;104
22/10/2021;24;32
23/10/2021;9;201
23/10/2021;10;547
23/10/2021;11;551
23/10/2021;12;627
23/10/2021;13;589
23/10/2021;14;493
23/10/2021;15;490
23/10/2021;16;401
23/10/2021;17;426
23/10/2021;18;378
23/10/2021;19;386
23/10/2021;20;315
23/10/2021;21;169
23/10/2021;22;107
23/10/2021;23;67
23/10/2021;24;22
24/10/2021;9;85
24/10/2021;10;230
24/10/2021;11;315
24/10/2021;12;265
24/10/2021;13;240
24/10/2021;14;230
24/10/2021;15;229
24/10/2021;16;252
24/10/2021;17;224
24/10/2021;18;245
24/10/2021;19;244
24/10/2021;20;235
24/10/2021;21;161
24/10/2021;22;112
24/10/2021;23;87
24/10/2021;24;24
25/10/2021;9;316
25/10/2021;10;983
25/10/2021;11;1.213
25/10/2021;12;1.133
25/10/2021;13;1.082
25/10/2021;14;733
25/10/2021;15;833
25/10/2021;16;1.054
25/10/2021;17;962
25/10/2021;18;963
25/10/2021;19;906
25/10/2021;20;772
25/10/2021;21;408
25/10/2021;22;234
25/10/2021;23;70
25/10/2021;24;26
26/10/2021;9;387
26/10/2021;10;760
26/10/2021;11;1.199
26/10/2021;12;1.012
26/10/2021;13;878
26/10/2021;14;798
26/10/2021;15;738
26/10/2021;16;815
26/10/2021;17;886
26/10/2021;18;828
26/10/2021;19;980
26/10/2021;20;643
26/10/2021;21;424
26/10/2021;22;245
26/10/2021;23;140
26/10/2021;24;130
27/10/2021;9;481
27/10/2021;10;990
27/10/2021;11;979
27/10/2021;12;1.046
27/10/2021;13;1.013
27/10/2021;14;810
27/10/2021;15;911
27/10/2021;16;723
27/10/2021;17;938
27/10/2021;18;829
27/10/2021;19;820
27/10/2021;20;609
27/10/2021;21;355
27/10/2021;22;226
27/10/2021;23;166
27/10/2021;24;75
28/10/2021;9;306
28/10/2021;10;814
28/10/2021;11;989
28/10/2021;12;826
28/10/2021;13;787
28/10/2021;14;644
28/10/2021;15;674
28/10/2021;16;698
28/10/2021;17;667
28/10/2021;18;756
28/10/2021;19;711
28/10/2021;20;568
28/10/2021;21;282
28/10/2021;22;211
28/10/2021;23;97
28/10/2021;24;34
29/10/2021;9;234
29/10/2021;10;670
29/10/2021;11;905
29/10/2021;12;892
29/10/2021;13;752
29/10/2021;14;653
29/10/2021;15;709
29/10/2021;16;702
29/10/2021;17;782
29/10/2021;18;765
29/10/2021;19;666
29/10/2021;20;495
29/10/2021;21;270
29/10/2021;22;172
29/10/2021;23;74
29/10/2021;24;22
30/10/2021;9;197
30/10/2021;10;387
30/10/2021;11;602
30/10/2021;12;574
30/10/2021;13;486
30/10/2021;14;400
30/10/2021;15;373
30/10/2021;16;405
30/10/2021;17;379
30/10/2021;18;454
30/10/2021;19;385
30/10/2021;20;255
30/10/2021;21;158
30/10/2021;22;125
30/10/2021;23;74
30/10/2021;24;23
31/10/2021;9;101
31/10/2021;10;201
31/10/2021;11;275
31/10/2021;12;260
31/10/2021;13;233
31/10/2021;14;206
31/10/2021;15;152
31/10/2021;16;180
31/10/2021;17;167
31/10/2021;18;193
31/10/2021;19;201
31/10/2021;20;149
31/10/2021;21;121
31/10/2021;22;89
31/10/2021;23;46
31/10/2021;24;10
01/11/2021;9;122
01/11/2021;10;284
01/11/2021;11;384
01/11/2021;12;403
01/11/2021;13;366
01/11/2021;14;277
01/11/2021;15;264
01/11/2021;16;345
01/11/2021;17;333
01/11/2021;18;310
01/11/2021;19;315
01/11/2021;20;206
01/11/2021;21;119
01/11/2021;22;93
01/11/2021;23;47
01/11/2021;24;21
02/11/2021;9;312
02/11/2021;10;803
02/11/2021;11;953
02/11/2021;12;946
02/11/2021;13;822
02/11/2021;14;748
02/11/2021;15;717
02/11/2021;16;792
02/11/2021;17;834
02/11/2021;18;723
02/11/2021;19;703
02/11/2021;20;549
02/11/2021;21;344
02/11/2021;22;192
02/11/2021;23;71
02/11/2021;24;25
03/11/2021;9;280
03/11/2021;10;742
03/11/2021;11;884
03/11/2021;12;961
03/11/2021;13;816
03/11/2021;14;615
03/11/2021;15;641
03/11/2021;16;733
03/11/2021;17;729
03/11/2021;18;776
03/11/2021;19;628
03/11/2021;20;493
03/11/2021;21;321
03/11/2021;22;204
03/11/2021;23;106
03/11/2021;24;33
04/11/2021;9;357
04/11/2021;10;752
04/11/2021;11;936
04/11/2021;12;924
04/11/2021;13;776
04/11/2021;14;675
04/11/2021;15;672
04/11/2021;16;728
04/11/2021;17;774
04/11/2021;18;762
04/11/2021;19;714
04/11/2021;20;479
04/11/2021;21;320
04/11/2021;22;181
04/11/2021;23;129
04/11/2021;24;50
05/11/2021;9;271
05/11/2021;10;797
05/11/2021;11;795
05/11/2021;12;862
05/11/2021;13;742
05/11/2021;14;594
05/11/2021;15;660
05/11/2021;16;673
05/11/2021;17;743
05/11/2021;18;721
05/11/2021;19;715
05/11/2021;20;520
05/11/2021;21;260
05/11/2021;22;205
05/11/2021;23;97
05/11/2021;24;42
06/11/2021;9;181
06/11/2021;10;458
06/11/2021;11;616
06/11/2021;12;613
06/11/2021;13;532
06/11/2021;14;417
06/11/2021;15;450
06/11/2021;16;378
06/11/2021;17;361
06/11/2021;18;365
06/11/2021;19;373
06/11/2021;20;257
06/11/2021;21;159
06/11/2021;22;94
06/11/2021;23;43
06/11/2021;24;21
07/11/2021;9;85
07/11/2021;10;201
07/11/2021;11;264
07/11/2021;12;256
07/11/2021;13;243
07/11/2021;14;213
07/11/2021;15;180
07/11/2021;16;207
07/11/2021;17;182
07/11/2021;18;213
07/11/2021;19;257
07/11/2021;20;249
07/11/2021;21;137
07/11/2021;22;167
07/11/2021;23;92
07/11/2021;24;14
08/11/2021;9;298
08/11/2021;10;793
08/11/2021;11;1.009
08/11/2021;12;966
08/11/2021;13;985
08/11/2021;14;742
08/11/2021;15;655
08/11/2021;16;825
08/11/2021;17;969
08/11/2021;18;1.034
08/11/2021;19;887
08/11/2021;20;626
08/11/2021;21;444
08/11/2021;22;268
08/11/2021;23;150
08/11/2021;24;51
09/11/2021;9;370
09/11/2021;10;968
09/11/2021;11;964
09/11/2021;12;1.081
09/11/2021;13;988
09/11/2021;14;762
09/11/2021;15;893
09/11/2021;16;718
09/11/2021;17;908
09/11/2021;18;867
09/11/2021;19;903
09/11/2021;20;692
09/11/2021;21;362
09/11/2021;22;246
09/11/2021;23;134
09/11/2021;24;24
10/11/2021;9;331
10/11/2021;10;946
10/11/2021;11;1.207
10/11/2021;12;1.157
10/11/2021;13;1.034
10/11/2021;14;869
10/11/2021;15;854
10/11/2021;16;887
10/11/2021;17;864
10/11/2021;18;1.036
10/11/2021;19;938
10/11/2021;20;648
10/11/2021;21;387
10/11/2021;22;196
10/11/2021;23;75
10/11/2021;24;28
11/11/2021;9;238
11/11/2021;10;820
11/11/2021;11;941
11/11/2021;12;954
11/11/2021;13;937
11/11/2021;14;679
11/11/2021;15;782
11/11/2021;16;704
11/11/2021;17;844
11/11/2021;18;892
11/11/2021;19;702
11/11/2021;20;612
11/11/2021;21;348
11/11/2021;22;185
11/11/2021;23;79
11/11/2021;24;34
12/11/2021;9;329
12/11/2021;10;740
12/11/2021;11;953
12/11/2021;12;920
12/11/2021;13;778
12/11/2021;14;694
12/11/2021;15;651
12/11/2021;16;730
12/11/2021;17;770
12/11/2021;18;769
12/11/2021;19;704
12/11/2021;20;414
12/11/2021;21;295
12/11/2021;22;155
12/11/2021;23;74
12/11/2021;24;16
13/11/2021;9;212
13/11/2021;10;517
13/11/2021;11;547
13/11/2021;12;577
13/11/2021;13;547
13/11/2021;14;457
13/11/2021;15;393
13/11/2021;16;331
13/11/2021;17;447
13/11/2021;18;445
13/11/2021;19;388
13/11/2021;20;289
13/11/2021;21;142
13/11/2021;22;101
13/11/2021;23;42
13/11/2021;24;11
14/11/2021;9;112
14/11/2021;10;238
14/11/2021;11;345
14/11/2021;12;294
14/11/2021;13;294
14/11/2021;14;219
14/11/2021;15;238
14/11/2021;16;254
14/11/2021;17;196
14/11/2021;18;258
14/11/2021;19;261
14/11/2021;20;208
14/11/2021;21;155
14/11/2021;22;92
14/11/2021;23;57
14/11/2021;24;20
15/11/2021;9;282
15/11/2021;10;899
15/11/2021;11;1.031
15/11/2021;12;1.053
15/11/2021;13;915
15/11/2021;14;661
15/11/2021;15;800
15/11/2021;16;827
15/11/2021;17;789
15/11/2021;18;908
15/11/2021;19;715
15/11/2021;20;647
15/11/2021;21;367
15/11/2021;22;216
15/11/2021;23;79
15/11/2021;24;15
16/11/2021;9;375
16/11/2021;10;813
16/11/2021;11;791
16/11/2021;12;687
16/11/2021;13;828
16/11/2021;14;689
16/11/2021;15;617
16/11/2021;16;655
16/11/2021;17;753
16/11/2021;18;816
16/11/2021;19;848
16/11/2021;20;565
16/11/2021;21;402
16/11/2021;22;235
16/11/2021;23;153
16/11/2021;24;71
17/11/2021;9;385
17/11/2021;10;1.102
17/11/2021;11;1.003
17/11/2021;12;1.133
17/11/2021;13;1.062
17/11/2021;14;895
17/11/2021;15;891
17/11/2021;16;788
17/11/2021;17;936
17/11/2021;18;864
17/11/2021;19;813
17/11/2021;20;649
17/11/2021;21;341
17/11/2021;22;201
17/11/2021;23;123
17/11/2021;24;28
18/11/2021;9;289
18/11/2021;10;889
18/11/2021;11;944
18/11/2021;12;778
18/11/2021;13;867
18/11/2021;14;735
18/11/2021;15;696
18/11/2021;16;769
18/11/2021;17;652
18/11/2021;18;746
18/11/2021;19;708
18/11/2021;20;523
18/11/2021;21;314
18/11/2021;22;151
18/11/2021;23;79
18/11/2021;24;40
19/11/2021;9;241
19/11/2021;10;764
19/11/2021;11;879
19/11/2021;12;831
19/11/2021;13;742
19/11/2021;14;506
19/11/2021;15;608
19/11/2021;16;636
19/11/2021;17;736
19/11/2021;18;724
19/11/2021;19;587
19/11/2021;20;517
19/11/2021;21;270
19/11/2021;22;160
19/11/2021;23;53
19/11/2021;24;21
20/11/2021;9;222
20/11/2021;10;482
20/11/2021;11;589
20/11/2021;12;567
20/11/2021;13;543
20/11/2021;14;436
20/11/2021;15;387
20/11/2021;16;389
20/11/2021;17;400
20/11/2021;18;407
20/11/2021;19;355
20/11/2021;20;222
20/11/2021;21;133
20/11/2021;22;79
20/11/2021;23;51
20/11/2021;24;19
21/11/2021;9;80
21/11/2021;10;169
21/11/2021;11;206
21/11/2021;12;296
21/11/2021;13;237
21/11/2021;14;169
21/11/2021;15;167
21/11/2021;16;181
21/11/2021;17;177
21/11/2021;18;251
21/11/2021;19;238
21/11/2021;20;218
21/11/2021;21;150
21/11/2021;22;134
21/11/2021;23;77
21/11/2021;24;69
22/11/2021;9;294
22/11/2021;10;802
22/11/2021;11;979
22/11/2021;12;872
22/11/2021;13;1.067
22/11/2021;14;766
22/11/2021;15;774
22/11/2021;16;768
22/11/2021;17;759
22/11/2021;18;844
22/11/2021;19;773
22/11/2021;20;659
22/11/2021;21;384
22/11/2021;22;153
22/11/2021;23;69
22/11/2021;24;17
23/11/2021;9;274
23/11/2021;10;802
23/11/2021;11;900
23/11/2021;12;939
23/11/2021;13;801
23/11/2021;14;705
23/11/2021;15;733
23/11/2021;16;761
23/11/2021;17;865
23/11/2021;18;784
23/11/2021;19;695
23/11/2021;20;594
23/11/2021;21;363
23/11/2021;22;193
23/11/2021;23;86
23/11/2021;24;26
24/11/2021;9;303
24/11/2021;10;684
24/11/2021;11;840
24/11/2021;12;801
24/11/2021;13;811
24/11/2021;14;693
24/11/2021;15;578
24/11/2021;16;740
24/11/2021;17;794
24/11/2021;18;887
24/11/2021;19;719
24/11/2021;20;490
24/11/2021;21;290
24/11/2021;22;172
24/11/2021;23;92
24/11/2021;24;28
25/11/2021;9;302
25/11/2021;10;978
25/11/2021;11;969
25/11/2021;12;1.014
25/11/2021;13;925
25/11/2021;14;798
25/11/2021;15;846
25/11/2021;16;834
25/11/2021;17;952
25/11/2021;18;915
25/11/2021;19;882
25/11/2021;20;759
25/11/2021;21;361
25/11/2021;22;231
25/11/2021;23;181
25/11/2021;24;38
26/11/2021;9;319
26/11/2021;10;973
26/11/2021;11;1.048
26/11/2021;12;902
26/11/2021;13;917
26/11/2021;14;788
26/11/2021;15;790
26/11/2021;16;811
26/11/2021;17;796
26/11/2021;18;923
26/11/2021;19;791
26/11/2021;20;589
26/11/2021;21;309
26/11/2021;22;168
26/11/2021;23;86
26/11/2021;24;63
27/11/2021;9;262
27/11/2021;10;715
27/11/2021;11;867
27/11/2021;12;835
27/11/2021;13;638
27/11/2021;14;607
27/11/2021;15;569
27/11/2021;16;510
27/11/2021;17;519
27/11/2021;18;468
27/11/2021;19;447
27/11/2021;20;291
27/11/2021;21;183
27/11/2021;22;120
27/11/2021;23;56
27/11/2021;24;30
28/11/2021;9;108
28/11/2021;10;238
28/11/2021;11;342
28/11/2021;12;353
28/11/2021;13;299
28/11/2021;14;268
28/11/2021;15;210
28/11/2021;16;230
28/11/2021;17;249
28/11/2021;18;273
28/11/2021;19;277
28/11/2021;20;214
28/11/2021;21;183
28/11/2021;22;141
28/11/2021;23;65
28/11/2021;24;20
29/11/2021;9;363
29/11/2021;10;959
29/11/2021;11;962
29/11/2021;12;1.174
29/11/2021;13;1.005
29/11/2021;14;827
29/11/2021;15;872
29/11/2021;16;841
29/11/2021;17;906
29/11/2021;18;907
29/11/2021;19;822
29/11/2021;20;694
29/11/2021;21;326
29/11/2021;22;215
29/11/2021;23;101
29/11/2021;24;26
30/11/2021;9;318
30/11/2021;10;866
30/11/2021;11;1.116
30/11/2021;12;955
30/11/2021;13;980
30/11/2021;14;790
30/11/2021;15;763
30/11/2021;16;806
30/11/2021;17;716
30/11/2021;18;840
30/11/2021;19;815
30/11/2021;20;600
30/11/2021;21;386
30/11/2021;22;184
30/11/2021;23;148
30/11/2021;24;56
01/12/2021;9;297
01/12/2021;10;847
01/12/2021;11;918
01/12/2021;12;1.016
01/12/2021;13;761
01/12/2021;14;720
01/12/2021;15;804
01/12/2021;16;887
01/12/2021;17;846
01/12/2021;18;792
01/12/2021;19;1.999
01/12/2021;20;2.185
01/12/2021;21;629
01/12/2021;22;226
01/12/2021;23;133
01/12/2021;24;43
02/12/2021;9;263
02/12/2021;10;905
02/12/2021;11;1.171
02/12/2021;12;1.203
02/12/2021;13;1.038
02/12/2021;14;808
02/12/2021;15;825
02/12/2021;16;880
02/12/2021;17;985
02/12/2021;18;930
02/12/2021;19;923
02/12/2021;20;681
02/12/2021;21;676
02/12/2021;22;316
02/12/2021;23;133
02/12/2021;24;95
03/12/2021;9;266
03/12/2021;10;922
03/12/2021;11;917
03/12/2021;12;1.006
03/12/2021;13;797
03/12/2021;14;678
03/12/2021;15;857
03/12/2021;16;732
03/12/2021;17;824
03/12/2021;18;746
03/12/2021;19;771
03/12/2021;20;561
03/12/2021;21;332
03/12/2021;22;175
03/12/2021;23;79
03/12/2021;24;54
04/12/2021;9;226
04/12/2021;10;567
04/12/2021;11;625
04/12/2021;12;564
04/12/2021;13;594
04/12/2021;14;460
04/12/2021;15;499
04/12/2021;16;464
04/12/2021;17;377
04/12/2021;18;475
04/12/2021;19;434
04/12/2021;20;300
04/12/2021;21;193
04/12/2021;22;114
04/12/2021;23;74
04/12/2021;24;31
05/12/2021;9;87
05/12/2021;10;192
05/12/2021;11;237
05/12/2021;12;297
05/12/2021;13;223
05/12/2021;14;213
05/12/2021;15;220
05/12/2021;16;190
05/12/2021;17;175
05/12/2021;18;239
05/12/2021;19;232
05/12/2021;20;174
05/12/2021;21;147
05/12/2021;22;108
05/12/2021;23;52
05/12/2021;24;31
06/12/2021;9;290
06/12/2021;10;698
06/12/2021;11;940
06/12/2021;12;956
06/12/2021;13;867
06/12/2021;14;671
06/12/2021;15;688
06/12/2021;16;737
06/12/2021;17;777
06/12/2021;18;787
06/12/2021;19;706
06/12/2021;20;465
06/12/2021;21;372
06/12/2021;22;201
06/12/2021;23;90
06/12/2021;24;25
07/12/2021;9;253
07/12/2021;10;756
07/12/2021;11;744
07/12/2021;12;710
07/12/2021;13;746
07/12/2021;14;619
07/12/2021;15;677
07/12/2021;16;559
07/12/2021;17;654
07/12/2021;18;652
07/12/2021;19;661
07/12/2021;20;483
07/12/2021;21;250
07/12/2021;22;160
07/12/2021;23;88
07/12/2021;24;23
08/12/2021;9;129
08/12/2021;10;369
08/12/2021;11;475
08/12/2021;12;406
08/12/2021;13;431
08/12/2021;14;323
08/12/2021;15;341
08/12/2021;16;341
08/12/2021;17;306
08/12/2021;18;365
08/12/2021;19;301
08/12/2021;20;283
08/12/2021;21;206
08/12/2021;22;118
08/12/2021;23;93
08/12/2021;24;32
09/12/2021;9;264
09/12/2021;10;866
09/12/2021;11;1.112
09/12/2021;12;1.433
09/12/2021;13;1.025
09/12/2021;14;884
09/12/2021;15;836
09/12/2021;16;871
09/12/2021;17;831
09/12/2021;18;786
09/12/2021;19;802
09/12/2021;20;696
09/12/2021;21;449
09/12/2021;22;242
09/12/2021;23;86
09/12/2021;24;41
10/12/2021;9;295
10/12/2021;10;871
10/12/2021;11;1.010
10/12/2021;12;995
10/12/2021;13;936
10/12/2021;14;721
10/12/2021;15;728
10/12/2021;16;842
10/12/2021;17;990
10/12/2021;18;865
10/12/2021;19;762
10/12/2021;20;536
10/12/2021;21;327
10/12/2021;22;184
10/12/2021;23;95
10/12/2021;24;50
11/12/2021;9;211
11/12/2021;10;556
11/12/2021;11;590
11/12/2021;12;687
11/12/2021;13;591
11/12/2021;14;481
11/12/2021;15;436
11/12/2021;16;374
11/12/2021;17;441
11/12/2021;18;405
11/12/2021;19;378
11/12/2021;20;270
11/12/2021;21;178
11/12/2021;22;108
11/12/2021;23;66
11/12/2021;24;14
12/12/2021;9;57
12/12/2021;10;153
12/12/2021;11;291
12/12/2021;12;262
12/12/2021;13;277
12/12/2021;14;211
12/12/2021;15;218
12/12/2021;16;201
12/12/2021;17;190
12/12/2021;18;212
12/12/2021;19;272
12/12/2021;20;190
12/12/2021;21;137
12/12/2021;22;99
12/12/2021;23;55
12/12/2021;24;23
13/12/2021;9;280
13/12/2021;10;948
13/12/2021;11;1.077
13/12/2021;12;1.136
13/12/2021;13;915
13/12/2021;14;776
13/12/2021;15;850
13/12/2021;16;775
13/12/2021;17;837
13/12/2021;18;786
13/12/2021;19;833
13/12/2021;20;585
13/12/2021;21;355
13/12/2021;22;217
13/12/2021;23;76
13/12/2021;24;29
14/12/2021;9;250
14/12/2021;10;774
14/12/2021;11;872
14/12/2021;12;732
14/12/2021;13;902
14/12/2021;14;684
14/12/2021;15;805
14/12/2021;16;740
14/12/2021;17;765
14/12/2021;18;810
14/12/2021;19;758
14/12/2021;20;628
14/12/2021;21;463
14/12/2021;22;240
14/12/2021;23;99
14/12/2021;24;31
15/12/2021;9;232
15/12/2021;10;882
15/12/2021;11;490
15/12/2021;12;548
15/12/2021;13;641
15/12/2021;14;623
15/12/2021;15;801
15/12/2021;16;600
15/12/2021;17;502
15/12/2021;18;561
15/12/2021;19;767
15/12/2021;20;630
15/12/2021;21;380
15/12/2021;22;297
15/12/2021;23;142
15/12/2021;24;59
16/12/2021;9;470
16/12/2021;10;485
16/12/2021;11;559
16/12/2021;12;423
16/12/2021;13;457
16/12/2021;14;359
16/12/2021;15;383
16/12/2021;16;489
16/12/2021;17;660
16/12/2021;18;705
16/12/2021;19;637
16/12/2021;20;459
16/12/2021;21;276
16/12/2021;22;147
16/12/2021;23;79
16/12/2021;24;30
17/12/2021;9;255
17/12/2021;10;779
17/12/2021;11;946
17/12/2021;12;960
17/12/2021;13;762
17/12/2021;14;600
17/12/2021;15;616
17/12/2021;16;665
17/12/2021;17;727
17/12/2021;18;635
17/12/2021;19;717
17/12/2021;20;524
17/12/2021;21;303
17/12/2021;22;157
17/12/2021;23;61
17/12/2021;24;33
18/12/2021;9;181
18/12/2021;10;516
18/12/2021;11;606
18/12/2021;12;599
18/12/2021;13;578
18/12/2021;14;357
18/12/2021;15;436
18/12/2021;16;394
18/12/2021;17;373
18/12/2021;18;359
18/12/2021;19;333
18/12/2021;20;252
18/12/2021;21;161
18/12/2021;22;108
18/12/2021;23;41
18/12/2021;24;17
19/12/2021;9;73
19/12/2021;10;172
19/12/2021;11;227
19/12/2021;12;281
19/12/2021;13;259
19/12/2021;14;194
19/12/2021;15;202
19/12/2021;16;163
19/12/2021;17;190
19/12/2021;18;214
19/12/2021;19;198
19/12/2021;20;202
19/12/2021;21;134
19/12/2021;22;97
19/12/2021;23;75
19/12/2021;24;25
20/12/2021;9;271
20/12/2021;10;853
20/12/2021;11;929
20/12/2021;12;774
20/12/2021;13;906
20/12/2021;14;708
20/12/2021;15;720
20/12/2021;16;725
20/12/2021;17;682
20/12/2021;18;810
20/12/2021;19;731
20/12/2021;20;576
20/12/2021;21;291
20/12/2021;22;157
20/12/2021;23;78
20/12/2021;24;31
21/12/2021;9;246
21/12/2021;10;633
21/12/2021;11;828
21/12/2021;12;827
21/12/2021;13;679
21/12/2021;14;622
21/12/2021;15;628
21/12/2021;16;667
21/12/2021;17;678
21/12/2021;18;583
21/12/2021;19;562
21/12/2021;20;444
21/12/2021;21;274
21/12/2021;22;209
21/12/2021;23;75
21/12/2021;24;25
22/12/2021;9;204
22/12/2021;10;664
22/12/2021;11;811
22/12/2021;12;834
22/12/2021;13;758
22/12/2021;14;543
22/12/2021;15;726
22/12/2021;16;710
22/12/2021;17;642
22/12/2021;18;637
22/12/2021;19;530
22/12/2021;20;454
22/12/2021;21;262
22/12/2021;22;154
22/12/2021;23;77
22/12/2021;24;25
23/12/2021;9;194
23/12/2021;10;515
23/12/2021;11;675
23/12/2021;12;694
23/12/2021;13;579
23/12/2021;14;523
23/12/2021;15;889
23/12/2021;16;678
23/12/2021;17;597
23/12/2021;18;555
23/12/2021;19;530
23/12/2021;20;326
23/12/2021;21;172
23/12/2021;22;133
23/12/2021;23;55
23/12/2021;24;17
24/12/2021;9;150
24/12/2021;10;390
24/12/2021;11;509
24/12/2021;12;423
24/12/2021;13;445
24/12/2021;14;323
24/12/2021;15;307
24/12/2021;16;311
24/12/2021;17;254
24/12/2021;18;276
24/12/2021;19;178
24/12/2021;20;123
24/12/2021;21;75
24/12/2021;22;28
24/12/2021;23;39
24/12/2021;24;18
25/12/2021;9;77
25/12/2021;10;159
25/12/2021;11;201
25/12/2021;12;171
25/12/2021;13;110
25/12/2021;14;72
25/12/2021;15;56
25/12/2021;16;75
25/12/2021;17;103
25/12/2021;18;95
25/12/2021;19;129
25/12/2021;20;138
25/12/2021;21;96
25/12/2021;22;62
25/12/2021;23;57
25/12/2021;24;33
26/12/2021;9;51
26/12/2021;10;144
26/12/2021;11;259
26/12/2021;12;267
26/12/2021;13;218
26/12/2021;14;142
26/12/2021;15;154
26/12/2021;16;145
26/12/2021;17;177
26/12/2021;18;144
26/12/2021;19;149
26/12/2021;20;170
26/12/2021;21;80
26/12/2021;22;79
26/12/2021;23;41
26/12/2021;24;20
27/12/2021;9;225
27/12/2021;10;727
27/12/2021;11;1.007
27/12/2021;12;1.157
27/12/2021;13;960
27/12/2021;14;879
27/12/2021;15;833
27/12/2021;16;896
27/12/2021;17;952
27/12/2021;18;955
27/12/2021;19;734
27/12/2021;20;491
27/12/2021;21;319
27/12/2021;22;170
27/12/2021;23;89
27/12/2021;24;32
28/12/2021;9;193
28/12/2021;10;719
28/12/2021;11;1.013
28/12/2021;12;910
28/12/2021;13;899
28/12/2021;14;704
28/12/2021;15;727
28/12/2021;16;735
28/12/2021;17;670
28/12/2021;18;806
28/12/2021;19;710
28/12/2021;20;502
28/12/2021;21;307
28/12/2021;22;158
28/12/2021;23;107
28/12/2021;24;66
29/12/2021;9;195
29/12/2021;10;579
29/12/2021;11;868
29/12/2021;12;894
29/12/2021;13;677
29/12/2021;14;642
29/12/2021;15;640
29/12/2021;16;627
29/12/2021;17;737
29/12/2021;18;613
29/12/2021;19;637
29/12/2021;20;467
29/12/2021;21;273
29/12/2021;22;138
29/12/2021;23;72
29/12/2021;24;51
30/12/2021;9;152
30/12/2021;10;539
30/12/2021;11;706
30/12/2021;12;761
30/12/2021;13;685
30/12/2021;14;464
30/12/2021;15;506
30/12/2021;16;548
30/12/2021;17;613
30/12/2021;18;582
30/12/2021;19;391
30/12/2021;20;332
30/12/2021;21;202
30/12/2021;22;122
30/12/2021;23;72
30/12/2021;24;21
31/12/2021;9;119
31/12/2021;10;345
31/12/2021;11;574
31/12/2021;12;516
31/12/2021;13;474
31/12/2021;14;312
31/12/2021;15;293
31/12/2021;16;353
31/12/2021;17;323
31/12/2021;18;266
31/12/2021;19;158
31/12/2021;20;99
31/12/2021;21;38
31/12/2021;22;31
31/12/2021;23;21
31/12/2021;24;6
01/01/2022;9;16
01/01/2022;10;59
01/01/2022;11;110
01/01/2022;12;128
01/01/2022;13;129
01/01/2022;14;116
01/01/2022;15;128
01/01/2022;16;100
01/01/2022;17;97
01/01/2022;18;219
01/01/2022;19;414
01/01/2022;20;298
01/01/2022;21;279
01/01/2022;22;153
01/01/2022;23;115
01/01/2022;24;31
02/01/2022;9;36
02/01/2022;10;146
02/01/2022;11;216
02/01/2022;12;264
02/01/2022;13;231
02/01/2022;14;185
02/01/2022;15;214
02/01/2022;16;206
02/01/2022;17;189
02/01/2022;18;213
02/01/2022;19;174
02/01/2022;20;182
02/01/2022;21;111
02/01/2022;22;72
02/01/2022;23;38
02/01/2022;24;12
03/01/2022;9;178
03/01/2022;10;666
03/01/2022;11;900
03/01/2022;12;988
03/01/2022;13;883
03/01/2022;14;668
03/01/2022;15;758
03/01/2022;16;821
03/01/2022;17;729
03/01/2022;18;783
03/01/2022;19;677
03/01/2022;20;547
03/01/2022;21;327
03/01/2022;22;146
03/01/2022;23;79
03/01/2022;24;37
04/01/2022;9;166
04/01/2022;10;531
04/01/2022;11;807
04/01/2022;12;820
04/01/2022;13;928
